"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.179935685E1,-3.615244627E-1,-9.318531990E0,2.918531895E0
2.180935712E1,-4.022258818E-1,-9.340080261E0,2.810792685E0
2.181935712E1,-4.357447028E-1,-9.378387451E0,2.784456491E0
2.182935712E1,-4.189853072E-1,-9.474155426E0,2.753331900E0
2.183935712E1,-3.926490843E-1,-9.510068893E0,2.762908697E0
2.184935712E1,-3.040636182E-1,-9.541193008E0,2.782062292E0
2.185935685E1,-2.753331959E-1,-9.565135002E0,2.841917515E0
2.186935685E1,-2.825157940E-1,-9.543587685E0,2.923320293E0
2.187935685E1,-2.801215947E-1,-9.512462616E0,2.999934673E0
2.188935685E1,-2.944868207E-1,-9.459790230E0,3.062183857E0
2.189935685E1,-3.351882398E-1,-9.447818756E0,3.040636063E0
2.190935685E1,-3.950432837E-1,-9.464578629E0,2.913743496E0
2.191935685E1,-4.405331016E-1,-9.471760750E0,2.844311714E0
2.192935685E1,-4.908113480E-1,-9.483732224E0,2.707842112E0
2.193935715E1,-5.363011956E-1,-9.471760750E0,2.671929121E0
2.194935742E1,-5.602431893E-1,-9.447818756E0,2.621650934E0
2.195935742E1,-5.746083856E-1,-9.466972351E0,2.612074137E0
2.196935742E1,-5.746083856E-1,-9.462183952E0,2.523488522E0
2.197935742E1,-5.674257874E-1,-9.462183952E0,2.485181332E0
2.198935742E1,-5.578489900E-1,-9.457395554E0,2.489969730E0
2.199935712E1,-5.602431893E-1,-9.419088364E0,2.549824715E0
2.200935712E1,-5.530605912E-1,-9.375992775E0,2.738966703E0
2.201935712E1,-5.363011956E-1,-9.349657059E0,2.808398485E0
2.202935712E1,-5.147533417E-1,-9.426271439E0,2.942473888E0
2.203935712E1,-5.195417404E-1,-9.481337547E0,2.923320293E0
2.204935712E1,-5.171475410E-1,-9.488520622E0,2.896984100E0
2.205935718E1,-5.171475410E-1,-9.452607155E0,2.894589901E0
2.206935718E1,-4.884171486E-1,-9.423876762E0,2.873042107E0
2.207935718E1,-5.243301988E-1,-9.342473984E0,2.849100113E0
2.208935718E1,-5.841852427E-1,-9.237129211E0,2.765302896E0
2.209935718E1,-5.626373887E-1,-9.184456825E0,2.741360903E0
2.210935691E1,-4.979939461E-1,-9.143755913E0,2.765302896E0
2.211935691E1,-4.668693244E-1,-9.107842445E0,2.758120298E0
2.212935691E1,-4.548983276E-1,-9.083900452E0,2.865859509E0
2.213935691E1,-4.453215301E-1,-9.086295128E0,2.913743496E0
2.214935691E1,-4.309563041E-1,-9.095871925E0,3.038241863E0
2.215935691E1,-4.381389022E-1,-9.088688850E0,3.107673883E0
2.216935691E1,-4.261679053E-1,-9.100660324E0,3.227383852E0
2.217935691E1,-4.165911078E-1,-9.117419243E0,3.263296843E0
2.218935691E1,-4.884171486E-1,-9.131784439E0,3.210624456E0
2.219935721E1,-5.027823448E-1,-9.160514832E0,3.177105665E0
2.220935721E1,-5.770025849E-1,-9.179668427E0,3.191470861E0
2.221935721E1,-5.961562395E-1,-9.182063103E0,3.203441858E0
2.222935721E1,-7.038952708E-1,-9.241917610E0,3.181894064E0
2.223935691E1,-7.613561153E-1,-9.306561470E0,3.148375273E0
2.224935665E1,-7.829039693E-1,-9.392752647E0,3.019088268E0
2.225935665E1,-8.236053586E-1,-9.438241959E0,2.913743496E0
2.226935665E1,-8.571242094E-1,-9.481337547E0,2.803610086E0
2.227935665E1,-8.619126081E-1,-9.486125946E0,2.789244890E0
2.228935665E1,-8.762778044E-1,-9.486125946E0,2.679111719E0
2.229935665E1,-8.762778044E-1,-9.457395554E0,2.650381327E0
2.230935691E1,-8.595184088E-1,-9.409511566E0,2.674323320E0
2.231935691E1,-8.451532125E-1,-9.397541046E0,2.700659513E0
2.232935691E1,-8.403648138E-1,-9.373599052E0,2.767697096E0
2.233935691E1,-8.044517636E-1,-9.390357971E0,2.808398485E0
2.234935691E1,-7.757213712E-1,-9.402329445E0,2.806004286E0
2.235935685E1,-7.350199223E-1,-9.397541046E0,2.782062292E0
2.236935685E1,-7.182605267E-1,-9.397541046E0,2.748543501E0
2.237935685E1,-7.302315235E-1,-9.387964249E0,2.726995707E0
2.238935685E1,-6.919242740E-1,-9.371204376E0,2.655169725E0
2.239935685E1,-6.799532771E-1,-9.411906242E0,2.602497339E0
2.240935685E1,-6.392518282E-1,-9.390357971E0,2.492363930E0
2.241935685E1,-6.320692301E-1,-9.368810654E0,2.461239338E0
2.242935685E1,-6.871358752E-1,-9.342473984E0,2.422932148E0
2.243935685E1,-6.895300746E-1,-9.332897186E0,2.449268341E0
2.244935711E1,-7.158663273E-1,-9.320926666E0,2.501940727E0
2.245935711E1,-7.350199223E-1,-9.282619476E0,2.549824715E0
2.246935711E1,-7.781155705E-1,-9.280224800E0,2.633621931E0
2.247935711E1,-7.445967197E-1,-9.256282806E0,2.664746523E0
2.248935711E1,-6.536170840E-1,-9.237129211E0,2.662352324E0
2.249935681E1,-5.626373887E-1,-9.210793495E0,2.600103140E0
2.250935681E1,-3.854664862E-1,-9.076718330E0,2.492363930E0
2.251935681E1,-2.705447972E-1,-9.040804863E0,2.480392933E0
2.252935681E1,-1.292868853E-1,-9.014469147E0,2.463633537E0
2.253935681E1,-8.379705995E-2,-9.009679794E0,2.485181332E0
2.254935681E1,-4.788403399E-3,-8.959402084E0,2.513911724E0
2.255935708E1,9.576806799E-3,-8.959402084E0,2.552218914E0
2.256935708E1,-4.309562966E-2,-8.942642212E0,2.703053713E0
2.257935708E1,-1.101332754E-1,-8.935460091E0,2.760514498E0
2.258935708E1,-2.106897533E-1,-9.009679794E0,2.839523315E0
2.259935708E1,-2.633621991E-1,-9.038411140E0,2.861071110E0
2.260935681E1,-3.232172430E-1,-9.150938034E0,2.861071110E0
2.261935681E1,-3.471592367E-1,-9.229947090E0,2.863465309E0
2.262935681E1,-4.237737060E-1,-9.399934769E0,2.829946518E0
2.263935681E1,-4.429273009E-1,-9.507674217E0,2.801215887E0
2.264935681E1,-4.525041282E-1,-9.692028046E0,2.770091295E0
2.265935681E1,-4.596867263E-1,-9.754277229E0,2.782062292E0
2.266935681E1,-5.578489900E-1,-9.809343338E0,2.746149302E0
2.267935681E1,-6.320692301E-1,-9.802161217E0,2.758120298E0
2.268935681E1,-6.991068721E-1,-9.802161217E0,2.808398485E0
2.269935708E1,-7.302315235E-1,-9.804554939E0,2.789244890E0
2.270935708E1,-7.805097699E-1,-9.759065628E0,2.705447912E0
2.271935708E1,-8.379706144E-1,-9.749488831E0,2.628833532E0
2.272935708E1,-8.547300100E-1,-9.644144058E0,2.504334927E0
2.273935708E1,-7.924807668E-1,-9.579500198E0,2.475604534E0
2.274935681E1,-7.613561153E-1,-9.541193008E0,2.492363930E0
2.275935681E1,-7.230489254E-1,-9.526827812E0,2.540247917E0
2.276935681E1,-6.368576288E-1,-9.550769806E0,2.552218914E0
2.277935681E1,-6.272808313E-1,-9.574711800E0,2.547430515E0
2.278935681E1,-5.267243981E-1,-9.620202065E0,2.585737944E0
2.279935681E1,-5.003881454E-1,-9.622595787E0,2.585737944E0
2.280935708E1,-4.932055473E-1,-9.512462616E0,2.628833532E0
2.281935708E1,-5.506663918E-1,-9.447818756E0,2.652775526E0
2.282935708E1,-5.961562395E-1,-9.378387451E0,2.693476915E0
2.283935708E1,-6.153098345E-1,-9.390357971E0,2.616862535E0
2.284935708E1,-6.823474765E-1,-9.385569572E0,2.487575531E0
2.285935681E1,-7.134721279E-1,-9.342473984E0,2.420537949E0
2.286935681E1,-7.781155705E-1,-9.280224800E0,2.341529369E0
2.287935681E1,-8.236053586E-1,-9.282619476E0,2.329558372E0
2.288935681E1,-8.810662031E-1,-9.296984673E0,2.298433542E0
2.289935681E1,-9.002198577E-1,-9.359233856E0,2.298433542E0
2.290935681E1,-9.361328483E-1,-9.385569572E0,2.250549555E0
2.291935681E1,-9.217676520E-1,-9.354445457E0,2.236184359E0
2.292935681E1,-8.619126081E-1,-9.237129211E0,2.276885748E0
2.293935681E1,-8.451532125E-1,-9.165303230E0,2.300827742E0
2.294935708E1,-8.236053586E-1,-9.122207642E0,2.348711967E0
2.295935708E1,-7.972691655E-1,-9.095871925E0,2.396595955E0
2.296935708E1,-8.164227605E-1,-9.055170059E0,2.475604534E0
2.297935708E1,-8.547300100E-1,-9.074323654E0,2.542642117E0
2.298935708E1,-8.762778044E-1,-9.076718330E0,2.609679937E0
2.299935681E1,-9.313444495E-1,-9.117419243E0,2.609679937E0
2.300935681E1,-1.043871999E0,-9.225158691E0,2.585737944E0
2.301935681E1,-1.122880578E0,-9.265859604E0,2.590526342E0
2.302935681E1,-1.125274777E0,-9.387964249E0,2.616862535E0
2.303935681E1,-1.151610970E0,-9.476549149E0,2.604891539E0
2.304935681E1,-1.158793569E0,-9.507674217E0,2.588132143E0
2.305935707E1,-1.180341482E0,-9.538799286E0,2.576161146E0
2.306935707E1,-1.194706678E0,-9.627384186E0,2.633621931E0
2.307935707E1,-1.221042871E0,-9.648932457E0,2.662352324E0
2.308935707E1,-1.297657371E0,-9.689633369E0,2.671929121E0
2.309935707E1,-1.307234168E0,-9.689633369E0,2.707842112E0
2.310935681E1,-1.359906554E0,-9.735123634E0,2.683900118E0
2.311935681E1,-1.371877551E0,-9.771036148E0,2.652775526E0
2.312935681E1,-1.367089152E0,-9.720758438E0,2.652775526E0
2.313935681E1,-1.338358760E0,-9.732728958E0,2.674323320E0
2.314935681E1,-1.288080573E0,-9.713575363E0,2.726995707E0
2.315935681E1,-1.259350061E0,-9.732728958E0,2.703053713E0
2.316935681E1,-1.165976286E0,-9.787796021E0,2.647987127E0
2.317935681E1,-1.094150186E0,-9.754277229E0,2.578555346E0
2.318935681E1,-1.048660398E0,-9.622595787E0,2.573766708E0
2.319935711E1,-1.000776291E0,-9.579500198E0,2.580949545E0
2.320935711E1,-8.810662031E-1,-9.553164482E0,2.600103140E0
2.321935711E1,-8.523358107E-1,-9.483732224E0,2.549824715E0
2.322935711E1,-8.092401624E-1,-9.378387451E0,2.501940727E0
2.323935711E1,-7.733271718E-1,-9.328108788E0,2.487575531E0
2.324935684E1,-7.350199223E-1,-9.206005096E0,2.434903145E0
2.325935684E1,-7.230489254E-1,-9.146149635E0,2.444479942E0
2.326935684E1,-7.565677166E-1,-9.124602318E0,2.442085743E0
2.327935684E1,-7.852981687E-1,-9.141361237E0,2.420537949E0
2.328935684E1,-8.379706144E-1,-9.138967514E0,2.298433542E0
2.329935684E1,-8.379706144E-1,-9.143755913E0,2.236184359E0
2.330935711E1,-8.523358107E-1,-9.138967514E0,2.197877169E0
2.331935711E1,-9.241618514E-1,-9.131784439E0,2.173935175E0
2.332935711E1,-9.768342972E-1,-9.146149635E0,2.154781580E0
2.333935711E1,-9.720458984E-1,-9.165303230E0,2.130839586E0
2.334935711E1,-9.935936928E-1,-9.179668427E0,2.121262789E0
2.335935684E1,-1.019929886E0,-9.208398819E0,2.173935175E0
2.336935684E1,-9.840168953E-1,-9.234735489E0,2.154781580E0
2.337935684E1,-1.010353088E0,-9.241917610E0,2.152387381E0
2.338935684E1,-1.010353088E0,-9.234735489E0,2.128445387E0
2.339935684E1,-1.017535686E0,-9.249100685E0,2.138022184E0
2.340935684E1,-9.935936928E-1,-9.280224800E0,2.114080191E0
2.341935684E1,-9.911994934E-1,-9.340080261E0,2.087743998E0
2.342935684E1,-1.012747288E0,-9.445425034E0,2.039859772E0
2.343935684E1,-1.055842996E0,-9.534010887E0,1.989581585E0
2.344935710E1,-1.051054597E0,-9.603442192E0,1.939303398E0
2.345935711E1,-1.031900883E0,-9.543587685E0,1.908178806E0
2.346935710E1,-9.911994934E-1,-9.483732224E0,1.936909199E0
2.347935711E1,-9.433154464E-1,-9.428665161E0,1.999158382E0
2.348935710E1,-8.140285611E-1,-9.330503464E0,2.116474390E0
2.349935680E1,-7.230489254E-1,-9.313743591E0,2.178723574E0
2.350935681E1,-6.033388376E-1,-9.270648003E0,2.331952572E0
2.351935680E1,-5.482721925E-1,-9.241917610E0,2.410961151E0
2.352935681E1,-4.955997467E-1,-9.244312286E0,2.552218914E0
2.353935680E1,-4.477157295E-1,-9.299378395E0,2.585737944E0
2.354935681E1,-4.213795066E-1,-9.380781174E0,2.609679937E0
2.355935707E1,-4.189853072E-1,-9.431059837E0,2.602497339E0
2.356935707E1,-4.572925270E-1,-9.512462616E0,2.621650934E0
2.357935707E1,-4.572925270E-1,-9.567529678E0,2.628833532E0
2.358935707E1,-5.195417404E-1,-9.646537781E0,2.542642117E0
2.359935707E1,-5.985504389E-1,-9.689633369E0,2.506729126E0
2.360935680E1,-6.991068721E-1,-9.701604843E0,2.355894566E0
2.361935680E1,-7.469909191E-1,-9.699210167E0,2.312798738E0
2.362935680E1,-8.667010069E-1,-9.682451248E0,2.264914751E0
2.363935680E1,-8.762778044E-1,-9.646537781E0,2.303221941E0
2.364935680E1,-8.355764151E-1,-9.591471672E0,2.403778553E0
2.365935680E1,-7.972691655E-1,-9.562741280E0,2.454056740E0
2.366935680E1,-7.661445141E-1,-9.519645691E0,2.564189911E0
2.367935680E1,-7.469909191E-1,-9.507674217E0,2.616862535E0
2.368935680E1,-7.350199223E-1,-9.500492096E0,2.707842112E0
2.369935710E1,-7.350199223E-1,-9.531616211E0,2.755726099E0
2.370935710E1,-7.278373241E-1,-9.577106476E0,2.808398485E0
2.371935710E1,-7.134721279E-1,-9.608230591E0,2.825158119E0
2.372935710E1,-6.536170840E-1,-9.620202065E0,2.753331900E0
2.373935710E1,-6.464344859E-1,-9.639355659E0,2.679111719E0
2.374935684E1,-5.746083856E-1,-9.581894875E0,2.580949545E0
2.375935684E1,-5.578489900E-1,-9.529222488E0,2.537853718E0
2.376935684E1,-5.626373887E-1,-9.395146370E0,2.518700123E0
2.377935684E1,-5.698199868E-1,-9.320926666E0,2.494758129E0
2.378935684E1,-6.200982332E-1,-9.194033623E0,2.559401512E0
2.379935684E1,-6.392518282E-1,-9.134179115E0,2.561795712E0
2.380935710E1,-6.224924326E-1,-9.047987938E0,2.621650934E0
2.381935710E1,-5.961562395E-1,-8.990526199E0,2.640804529E0
2.382935710E1,-5.363011956E-1,-8.889969826E0,2.631227732E0
2.383935710E1,-5.530605912E-1,-8.858845711E0,2.624045134E0
2.384935710E1,-5.027823448E-1,-8.842085838E0,2.588132143E0
2.385935684E1,-5.075707436E-1,-8.861239433E0,2.578555346E0
2.386935684E1,-5.865794420E-1,-8.916306496E0,2.549824715E0
2.387935684E1,-6.512228847E-1,-8.921094894E0,2.523488522E0
2.388935684E1,-7.565677166E-1,-9.007286072E0,2.566584110E0
2.389935684E1,-8.331822157E-1,-9.129390717E0,2.597708941E0
2.390935684E1,-9.481038451E-1,-9.258677483E0,2.614468336E0
2.391935684E1,-1.060631394E0,-9.335291862E0,2.619256735E0
2.392935684E1,-1.144428372E0,-9.476549149E0,2.576161146E0
2.393935684E1,-1.230619669E0,-9.531616211E0,2.576161146E0
2.394935714E1,-1.280897856E0,-9.567529678E0,2.537853718E0
2.395935714E1,-1.252167463E0,-9.596260071E0,2.559401512E0
2.396935714E1,-1.228225470E0,-9.598653793E0,2.559401512E0
2.397935714E1,-1.182735682E0,-9.601048470E0,2.549824715E0
2.398935714E1,-1.055842996E0,-9.610625267E0,2.557007313E0
2.399935684E1,-9.935936928E-1,-9.622595787E0,2.580949545E0
2.400935684E1,-8.978256583E-1,-9.658509254E0,2.590526342E0
2.401935684E1,-8.164227605E-1,-9.682451248E0,2.626439333E0
2.402935684E1,-7.685387731E-1,-9.794978142E0,2.669534922E0
2.403935684E1,-7.493851185E-1,-9.852438927E0,2.619256735E0
2.404935684E1,-7.709329724E-1,-9.902717590E0,2.518700123E0
2.405935710E1,-7.493851185E-1,-9.888352394E0,2.494758129E0
2.406935710E1,-7.302315235E-1,-9.823708534E0,2.528276920E0
2.407935710E1,-7.565677166E-1,-9.775824547E0,2.525882721E0
2.408935710E1,-7.637503147E-1,-9.632172585E0,2.497152328E0
2.409935710E1,-7.278373241E-1,-9.572318077E0,2.473210335E0
2.410935684E1,-7.206547260E-1,-9.419088364E0,2.468421936E0
2.411935684E1,-6.823474765E-1,-9.371204376E0,2.489969730E0
2.412935684E1,-6.512228847E-1,-9.301773071E0,2.571372509E0
2.413935684E1,-6.440402865E-1,-9.296984673E0,2.588132143E0
2.414935684E1,-6.703764796E-1,-9.258677483E0,2.633621931E0
2.415935684E1,-6.847416759E-1,-9.246706009E0,2.681505919E0
2.416935684E1,-7.038952708E-1,-9.280224800E0,2.693476915E0
2.417935684E1,-7.709329724E-1,-9.268254280E0,2.636016130E0
2.418935684E1,-7.924807668E-1,-9.220370293E0,2.597708941E0
2.419935714E1,-7.996633649E-1,-9.225158691E0,2.621650934E0
2.420935714E1,-7.948749661E-1,-9.198822021E0,2.604891539E0
2.421935714E1,-8.212111592E-1,-9.213187218E0,2.552218914E0
2.422935714E1,-8.595184088E-1,-9.167697906E0,2.477998734E0
2.423935714E1,-8.810662031E-1,-9.146149635E0,2.439691544E0
2.424935684E1,-9.241618514E-1,-9.143755913E0,2.463633537E0
2.425935684E1,-8.738836050E-1,-9.141361237E0,2.473210335E0
2.426935684E1,-8.451532125E-1,-9.191639900E0,2.463633537E0
2.427935684E1,-8.259995580E-1,-9.208398819E0,2.418143749E0
2.428935684E1,-8.427590132E-1,-9.196428299E0,2.410961151E0
2.429935684E1,-8.236053586E-1,-9.165303230E0,2.434903145E0
2.430935710E1,-7.781155705E-1,-9.143755913E0,2.504334927E0
2.431935710E1,-7.565677166E-1,-9.177274704E0,2.521094322E0
2.432935710E1,-7.158663273E-1,-9.249100685E0,2.475604534E0
2.433935710E1,-7.015010715E-1,-9.316138268E0,2.461239338E0
2.434935710E1,-7.206547260E-1,-9.304166794E0,2.346317768E0
2.435935683E1,-7.110779285E-1,-9.268254280E0,2.343923569E0
2.436935683E1,-7.206547260E-1,-9.189245224E0,2.398990154E0
2.437935683E1,-6.895300746E-1,-9.210793495E0,2.461239338E0
2.438935683E1,-6.799532771E-1,-9.268254280E0,2.494758129E0
2.439935683E1,-6.703764796E-1,-9.323320389E0,2.487575531E0
2.440935683E1,-6.464344859E-1,-9.411906242E0,2.422932148E0
2.441935683E1,-6.847416759E-1,-9.431059837E0,2.377442360E0
2.442935683E1,-7.829039693E-1,-9.399934769E0,2.351106167E0
2.443935683E1,-7.948749661E-1,-9.411906242E0,2.391807556E0
2.444935710E1,-7.326257229E-1,-9.390357971E0,2.470816135E0
2.445935710E1,-6.799532771E-1,-9.366415977E0,2.499546528E0
2.446935710E1,-6.177040339E-1,-9.368810654E0,2.489969730E0
2.447935710E1,-5.937620401E-1,-9.368810654E0,2.489969730E0
2.448935710E1,-5.650315881E-1,-9.354445457E0,2.554613113E0
2.449935680E1,-5.770025849E-1,-9.323320389E0,2.621650934E0
2.450935680E1,-5.554547906E-1,-9.387964249E0,2.712630510E0
2.451935680E1,-5.482721925E-1,-9.428665161E0,2.736572504E0
2.452935680E1,-6.153098345E-1,-9.507674217E0,2.647987127E0
2.453935680E1,-6.033388376E-1,-9.586683273E0,2.650381327E0
2.454935680E1,-6.177040339E-1,-9.543587685E0,2.616862535E0
2.455935707E1,-6.368576288E-1,-9.512462616E0,2.633621931E0
2.456935707E1,-6.320692301E-1,-9.507674217E0,2.717418909E0
2.457935707E1,-6.224924326E-1,-9.536404610E0,2.748543501E0
2.458935707E1,-6.727706790E-1,-9.615413666E0,2.729389906E0
2.459935707E1,-7.302315235E-1,-9.648932457E0,2.715024710E0
2.460935680E1,-7.374141216E-1,-9.711181641E0,2.746149302E0
2.461935680E1,-8.188169599E-1,-9.706393242E0,2.748543501E0
2.462935680E1,-8.331822157E-1,-9.660902977E0,2.681505919E0
2.463935680E1,-8.667010069E-1,-9.572318077E0,2.659958124E0
2.464935680E1,-7.996633649E-1,-9.517251015E0,2.712630510E0
2.465935680E1,-7.589619160E-1,-9.541193008E0,2.724601507E0
2.466935680E1,-8.523358107E-1,-9.481337547E0,2.674323320E0
2.467935680E1,-8.547300100E-1,-9.488520622E0,2.669534922E0
2.468935680E1,-8.786720037E-1,-9.462183952E0,2.683900118E0
2.469935710E1,-8.427590132E-1,-9.421483040E0,2.688688517E0
2.470935710E1,-8.427590132E-1,-9.364022255E0,2.777273893E0
2.471935710E1,-8.140285611E-1,-9.325715065E0,2.794033289E0
2.472935710E1,-8.188169599E-1,-9.294589996E0,2.736572504E0
2.473935710E1,-8.283938169E-1,-9.277831078E0,2.667140722E0
2.474935683E1,-8.283938169E-1,-9.225158691E0,2.578555346E0
2.475935683E1,-8.355764151E-1,-9.191639900E0,2.521094322E0
2.476935683E1,-8.690952063E-1,-9.131784439E0,2.454056740E0
2.477935683E1,-8.427590132E-1,-9.136572838E0,2.466027737E0
2.478935683E1,-8.523358107E-1,-9.141361237E0,2.497152328E0
2.479935683E1,-8.930372596E-1,-9.124602318E0,2.504334927E0
2.480935710E1,-8.499416113E-1,-9.122207642E0,2.533065319E0
2.481935710E1,-8.762778044E-1,-9.150938034E0,2.547430515E0
2.482935710E1,-8.451532125E-1,-9.150938034E0,2.513911724E0
2.483935710E1,-8.212111592E-1,-9.138967514E0,2.525882721E0
2.484935710E1,-8.164227605E-1,-9.081506729E0,2.578555346E0
2.485935683E1,-8.020575643E-1,-9.100660324E0,2.612074137E0
2.486935683E1,-7.685387731E-1,-9.131784439E0,2.662352324E0
2.487935683E1,-7.517793179E-1,-9.165303230E0,2.700659513E0
2.488935683E1,-7.517793179E-1,-9.184456825E0,2.719813108E0
2.489935683E1,-7.565677166E-1,-9.165303230E0,2.743755102E0
2.490935683E1,-7.541735172E-1,-9.186851501E0,2.798821688E0
2.491935683E1,-7.493851185E-1,-9.225158691E0,2.822763920E0
2.492935683E1,-7.613561153E-1,-9.323320389E0,2.844311714E0
2.493935683E1,-7.876923680E-1,-9.399934769E0,2.834734917E0
2.494935713E1,-7.278373241E-1,-9.500492096E0,2.813186884E0
2.495935713E1,-7.709329724E-1,-9.536404610E0,2.786850691E0
2.496935713E1,-7.900865674E-1,-9.565135002E0,2.736572504E0
2.497935713E1,-7.948749661E-1,-9.569923401E0,2.746149302E0
2.498935713E1,-7.493851185E-1,-9.589076996E0,2.806004286E0
2.499935683E1,-7.278373241E-1,-9.579500198E0,2.803610086E0
2.500935683E1,-7.230489254E-1,-9.627384186E0,2.861071110E0
2.501935683E1,-6.991068721E-1,-9.670479774E0,2.834734917E0
2.502935683E1,-7.182605267E-1,-9.687239647E0,2.758120298E0
2.503935683E1,-7.398083210E-1,-9.668086052E0,2.686294317E0
2.504935683E1,-7.924807668E-1,-9.601048470E0,2.628833532E0
2.505935710E1,-7.996633649E-1,-9.524434090E0,2.612074137E0
2.506935710E1,-7.948749661E-1,-9.438241959E0,2.580949545E0
2.507935710E1,-7.445967197E-1,-9.392752647E0,2.573766708E0
2.508935710E1,-6.943184733E-1,-9.344868660E0,2.624045134E0
2.509935710E1,-6.727706790E-1,-9.352050781E0,2.647987127E0
2.510935683E1,-6.464344859E-1,-9.294589996E0,2.705447912E0
2.511935683E1,-6.129156351E-1,-9.306561470E0,2.729389906E0
2.512935683E1,-5.937620401E-1,-9.275436401E0,2.734178305E0
2.513935683E1,-6.153098345E-1,-9.237129211E0,2.712630510E0
2.514935683E1,-6.200982332E-1,-9.203610420E0,2.628833532E0
2.515935683E1,-6.488286853E-1,-9.179668427E0,2.588132143E0
2.516935683E1,-6.991068721E-1,-9.189245224E0,2.528276920E0
2.517935683E1,-6.919242740E-1,-9.215581894E0,2.492363930E0
2.518935683E1,-6.943184733E-1,-9.229947090E0,2.422932148E0
2.519935710E1,-7.230489254E-1,-9.244312286E0,2.403778553E0
2.520935710E1,-7.589619160E-1,-9.232340813E0,2.341529369E0
2.521935710E1,-7.685387731E-1,-9.239523888E0,2.348711967E0
2.522935710E1,-7.469909191E-1,-9.241917610E0,2.422932148E0
2.523935710E1,-7.613561153E-1,-9.280224800E0,2.425326347E0
2.524935680E1,-7.733271718E-1,-9.304166794E0,2.410961151E0
2.525935680E1,-7.613561153E-1,-9.328108788E0,2.410961151E0
2.526935680E1,-7.469909191E-1,-9.344868660E0,2.449268341E0
2.527935680E1,-7.829039693E-1,-9.335291862E0,2.458845139E0
2.528935680E1,-7.924807668E-1,-9.287407875E0,2.444479942E0
2.529935680E1,-7.924807668E-1,-9.316138268E0,2.442085743E0
2.530935706E1,-8.044517636E-1,-9.306561470E0,2.377442360E0
2.531935706E1,-8.068459630E-1,-9.316138268E0,2.351106167E0
2.532935706E1,-8.068459630E-1,-9.306561470E0,2.365471363E0
2.533935706E1,-7.876923680E-1,-9.316138268E0,2.341529369E0
2.534935706E1,-8.140285611E-1,-9.306561470E0,2.331952572E0
2.535935706E1,-8.259995580E-1,-9.294589996E0,2.351106167E0
2.536935706E1,-7.781155705E-1,-9.378387451E0,2.473210335E0
2.537935706E1,-7.876923680E-1,-9.407117844E0,2.518700123E0
2.538935706E1,-7.637503147E-1,-9.455001831E0,2.616862535E0
2.539935706E1,-7.685387731E-1,-9.466972351E0,2.643198729E0
2.540935706E1,-8.188169599E-1,-9.505280495E0,2.657563925E0
2.541935706E1,-8.355764151E-1,-9.553164482E0,2.636016130E0
2.542935706E1,-8.882488012E-1,-9.615413666E0,2.638410330E0
